,2014 offence or offence category,2014 recorded cases,2014 clearance rate %,2015 offence or offence category,2015 recorded cases,2015 clearance rate %,2016 offence or offence category,2016 recorded cases,2016 clearance rate %,2017 offence or offence category,2017 recorded cases,2017 clearance rate %,2018 offence or offence category,2018 recorded cases,2018 clearance rate %,2019 offence or offence category,2019 recorded cases,2019 clearance rate %,2020 offence or offence category,2020 recorded cases,2020 clearance rate %,2021 offence or offence category,2021 recorded cases,2021 clearance rate %,2022 offence or offence category,2022 recorded cases,2022 clearance rate %,2023 offence or offence category,2023 recorded cases,2023 clearance rate %
106,126.0,0.0,29.0,169.0,0.0,35.0,4.0,0.0,0.0,70.0,0.0,22.0,282.0,0.0,94.0,210.0,0.0,48.0,146.0,0.0,41.0,45.0,0.0,14.0,31,0.0,16,6.0,0.00010099875990355964,5.0
107,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,10.0,0.00016833126650593277,4.0
108,13.0,0.0,3.0,30.0,0.0,10.0,1.0,0.0,0.0,29.0,0.0,11.0,165.0,0.0,86.0,125.0,0.0,36.0,85.0,0.0,34.0,33.0,0.0,18.0,15,0.0,8,0.0,0.0,0.0
109,20447.0,0.3,4171.0,19102.0,0.3,3943.0,2.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,213.0,587.0,0.0,186.0,579.0,0.0,203.0,517.0,0.0,185.0,0,0.0,0,7.0,0.00011783188655415293,3.0
110,13351.0,0.2,2662.0,12673.0,0.2,2482.0,0.0,0.0,0.0,17.0,0.0,2.0,63.0,0.0,28.0,49.0,0.0,13.0,40.0,0.0,19.0,37.0,0.0,15.0,13,0.0,7,2033.0,0.03422174648065612,604.0
111,2862.0,0.0,546.0,2837.0,0.0,541.0,0.0,0.0,0.0,6.0,0.0,0.0,303.0,0.0,87.0,318.0,0.0,92.0,322.0,0.0,103.0,277.0,0.0,92.0,2012,0.0,584,158.0,0.0026596340107937376,42.0
112,1.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0.0,35,684.0,0.0115138586290058,167.0
113,4233.0,0.1,963.0,3592.0,0.1,920.0,130.0,0.0,39.0,3.0,0.0,0.0,261.0,0.0,98.0,220.0,0.0,81.0,217.0,0.0,81.0,203.0,0.0,78.0,607,0.0,161,0.0,0.0,0.0
114,140.0,0.0,42.0,116.0,0.0,31.0,97.0,0.0,27.0,0.0,0.0,0.0,76.0,0.0,19.0,65.0,0.0,18.0,39.0,0.0,7.0,31.0,0.0,10.0,0,0.0,0,326.0,0.005487599288093408,74.0
115,50.0,0.0,17.0,47.0,0.0,17.0,2166.0,0.0,494.0,0.0,0.0,0.0,69.0,0.0,17.0,65.0,0.0,18.0,38.0,0.0,7.0,30.0,0.0,10.0,420,0.0,117,187.0,0.0031477946836609427,75.0
116,48.0,0.0,7.0,36.0,0.0,6.0,2015.0,0.0,466.0,212.0,0.0,49.0,20.0,0.0,4.0,23.0,0.0,7.0,19.0,0.0,3.0,11.0,0.0,4.0,215,0.0,75,18.0,0.000302996279710679,6.0
117,1.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,24.0,119.0,0.0,22.0,41.0,0.0,10.0,34.0,0.0,6.0,18.0,0.0,4.0,14.0,0.0,5.0,14,0.0,7,108.0,0.0018179776782640735,40.0
118,41.0,0.0,18.0,33.0,0.0,8.0,1.0,0.0,0.0,93.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,33,0.0,0.0,0.0
119,2798.0,0.0,778.0,2642.0,0.0,763.0,16.0,0.0,4.0,1753.0,0.0,404.0,8.0,0.0,3.0,8.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,0,0.0,0,61.0,0.0010268207256861899,29.0
120,1304.0,0.0,355.0,1272.0,0.0,360.0,18540.0,0.3,3788.0,1627.0,0.0,377.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80,0.0,35,678.0,0.01141285986910224,246.0
121,784.0,0.0,206.0,728.0,0.0,211.0,12202.0,0.2,2443.0,112.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,628,0.0,196,63.0,0.0010604869789873764,16.0
122,0.0,0.0,0.0,1.0,0.0,0.0,3015.0,0.0,512.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,0.0,12,396.0,0.006665918153634938,157.0
123,710.0,0.0,217.0,641.0,0.0,192.0,1.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,0.0,109,0.0,0.0,0.0
124,527429.0,8.7,144197.0,528863.0,8.4,146900.0,3322.0,0.1,833.0,16233.0,0.3,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,219.0,0.003686454736479927,73.0
125,91.0,0.0,32.0,90.0,0.0,33.0,105.0,0.0,36.0,10448.0,0.2,2289.0,181.0,0.0,63.0,172.0,0.0,52.0,121.0,0.0,35.0,120.0,0.0,38.0,212,0.0,75,31.0,0.0005218269261683915,7.0
126,90.0,0.0,31.0,89.0,0.0,33.0,46.0,0.0,17.0,2735.0,0.0,537.0,114.0,0.0,44.0,89.0,0.0,30.0,69.0,0.0,19.0,87.0,0.0,31.0,25,0.0,7,27.0,0.0004544944195660184,6.0
127,1.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,8.0,5.0,0.0,1.0,67.0,0.0,19.0,83.0,0.0,22.0,52.0,0.0,16.0,33.0,0.0,7.0,25,0.0,7,11.0,0.00018516439315652603,4.0
128,125752.0,2.1,33018.0,127395.0,2.0,33792.0,0.0,0.0,0.0,3045.0,0.1,731.0,1565.0,0.0,382.0,1249.0,0.0,300.0,1006.0,0.0,271.0,802.0,0.0,190.0,5,0.0,3,12.0,0.0002019975198071193,2.0
129,67764.0,1.1,18128.0,70545.0,1.1,19235.0,33.0,0.0,11.0,161.0,0.0,54.0,1448.0,0.0,350.0,1166.0,0.0,279.0,907.0,0.0,242.0,720.0,0.0,174.0,17,0.0,4,0.0,0.0,0.0
130,374.0,0.0,107.0,345.0,0.0,104.0,2666.0,0.0,712.0,55.0,0.0,24.0,101.0,0.0,28.0,72.0,0.0,18.0,88.0,0.0,26.0,66.0,0.0,14.0,0,0.0,0,4.0,6.73325066023731e-05,0.0
131,20.0,0.0,4.0,26.0,0.0,7.0,1282.0,0.0,345.0,50.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,4.0,6.73325066023731e-05,1.0
132,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,192.0,0.0,0.0,0.0,16.0,0.0,4.0,10.0,0.0,3.0,11.0,0.0,3.0,16.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0
133,57594.0,0.9,14779.0,56479.0,0.9,14446.0,0.0,0.0,0.0,56.0,0.0,16.0,15391.0,0.3,3347.0,14516.0,0.3,3181.0,13660.0,0.3,2703.0,12307.0,0.2,2514.0,0,0.0,0,4.0,6.73325066023731e-05,1.0
134,57311.0,0.9,14708.0,56234.0,0.9,14371.0,609.0,0.0,175.0,2417.0,0.0,742.0,9620.0,0.2,2041.0,8781.0,0.2,1905.0,8044.0,0.2,1599.0,7094.0,0.1,1442.0,0,0.0,0,0.0,0.0,0.0
135,229.0,0.0,60.0,213.0,0.0,62.0,573450.0,9.0,162464.0,1097.0,0.0,328.0,2647.0,0.0,516.0,2465.0,0.0,475.0,2609.0,0.0,447.0,2380.0,0.0,426.0,0,0.0,0,0.0,0.0,0.0
136,54.0,0.0,11.0,32.0,0.0,13.0,86.0,0.0,15.0,684.0,0.0,193.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0,102.0,0.001716978918360514,25.0
137,4710.0,0.1,1307.0,4508.0,0.1,1140.0,85.0,0.0,15.0,1.0,0.0,0.0,3123.0,0.1,790.0,3270.0,0.1,801.0,3005.0,0.1,657.0,2831.0,0.1,644.0,128,0.0,29,69.0,0.0011614857388909361,16.0
138,1061.0,0.0,275.0,1067.0,0.0,258.0,1.0,0.0,0.0,635.0,0.0,221.0,130.0,0.0,38.0,145.0,0.0,52.0,151.0,0.0,52.0,129.0,0.0,37.0,81,0.0,19,33.0,0.0005554931794695781,9.0
139,3649.0,0.1,1032.0,3441.0,0.1,882.0,140033.0,2.2,38368.0,558506.0,9.7,159834.0,38.0,0.0,8.0,52.0,0.0,16.0,44.0,0.0,13.0,44.0,0.0,14.0,47,0.0,10,1079.0,0.018162943655990145,264.0
140,374576.0,6.2,104000.0,375541.0,5.9,106421.0,78364.0,1.2,21725.0,81.0,0.0,21.0,38.0,0.0,14.0,41.0,0.0,13.0,62.0,0.0,24.0,48.0,0.0,14.0,1060,0.0,257,947.0,0.01594097093811183,243.0
141,22300.0,0.4,5840.0,21329.0,0.3,5514.0,366.0,0.0,119.0,81.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922,0.0,226,100.0,0.0016833126650593274,11.0
142,195036.0,3.2,55604.0,191704.0,3.0,55341.0,22.0,0.0,8.0,0.0,0.0,0.0,54.0,0.0,16.0,52.0,0.0,23.0,45.0,0.0,15.0,37.0,0.0,9.0,112,0.0,26,0.0,0.0,0.0
143,1616.0,0.0,469.0,1617.0,0.0,498.0,0.0,0.0,0.0,137058.0,2.4,38243.0,2303.0,0.0,710.0,2177.0,0.0,670.0,2258.0,0.0,637.0,2278.0,0.0,665.0,1,0.0,1,32.0,0.0005386600528189848,10.0
144,5.0,0.0,0.0,9.0,0.0,3.0,61281.0,1.0,16516.0,75207.0,1.3,21150.0,1031.0,0.0,319.0,977.0,0.0,313.0,1038.0,0.0,291.0,976.0,0.0,309.0,25,0.0,4,19074.0,0.32107505773341616,3792.0
145,1603.0,0.0,467.0,1599.0,0.0,491.0,61015.0,1.0,16459.0,325.0,0.0,89.0,637.0,0.0,189.0,642.0,0.0,190.0,644.0,0.0,175.0,673.0,0.0,179.0,16160,0.3,3133,10668.0,0.17957579510852906,2060.0
146,8.0,0.0,2.0,9.0,0.0,4.0,209.0,0.0,40.0,24.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,9143,0.2,1758,3903.0,0.06569969331726555,725.0
147,192709.0,3.2,54951.0,189422.0,3.0,54740.0,57.0,0.0,17.0,0.0,0.0,0.0,635.0,0.0,202.0,557.0,0.0,167.0,574.0,0.0,170.0,629.0,0.0,177.0,3249,0.1,620,2.0,3.366625330118655e-05,0.0
148,4895.0,0.1,1457.0,4686.0,0.1,1416.0,4652.0,0.1,1233.0,61502.0,1.1,16995.0,554635.0,10.0,159096.0,546363.0,10.1,158287.0,530087.0,10.0,151278.0,483703.0,9.6,139066.0,2,0.0,0,4501.0,0.07576590305432034,1007.0
149,65752.0,1.1,17682.0,64883.0,1.0,17618.0,1031.0,0.0,249.0,61266.0,1.1,16929.0,88.0,0.0,23.0,78.0,0.0,16.0,91.0,0.0,31.0,71.0,0.0,25.0,3766,0.1,755,125.0,0.0021041408313241593,46.0
150,29135.0,0.5,7734.0,29293.0,0.5,7733.0,3621.0,0.1,984.0,197.0,0.0,51.0,88.0,0.0,23.0,78.0,0.0,16.0,91.0,0.0,31.0,70.0,0.0,25.0,119,0.0,41,45.0,0.0007574906992766974,19.0
151,36617.0,0.6,9948.0,35590.0,0.6,9885.0,406038.0,6.4,116853.0,39.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,0.0,17,43.0,0.0007238244459755108,17.0
152,100147.0,1.6,29262.0,100099.0,1.6,29610.0,22641.0,0.4,5995.0,4606.0,0.1,1181.0,136727.0,2.5,38107.0,133084.0,2.4,37818.0,130453.0,2.5,36243.0,122341.0,2.4,34190.0,43,0.0,14,0.0,0.0,0.0
153,21857.0,0.4,6540.0,19704.0,0.3,6079.0,199250.0,3.1,57671.0,1064.0,0.0,283.0,75176.0,1.4,21271.0,73226.0,1.3,21048.0,74659.0,1.4,21195.0,70444.0,1.4,20374.0,0,0.0,0,37.0,0.0006228256860719512,10.0
154,21583.0,0.4,6457.0,19484.0,0.3,6012.0,1669.0,0.0,522.0,3542.0,0.1,898.0,328.0,0.0,89.0,314.0,0.0,87.0,314.0,0.0,109.0,403.0,0.0,107.0,33,0.0,10,2472.0,0.04161148908026658,722.0
155,263.0,0.0,79.0,213.0,0.0,66.0,3.0,0.0,2.0,394610.0,6.8,114529.0,25.0,0.0,4.0,14.0,0.0,7.0,13.0,0.0,6.0,8.0,0.0,1.0,2288,0.0,662,1034.0,0.017405452956713446,305.0
156,11.0,0.0,4.0,7.0,0.0,1.0,1652.0,0.0,518.0,22151.0,0.4,5860.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1066,0.0,289,812.0,0.01366849884028174,231.0
157,58.0,0.0,10.0,50.0,0.0,17.0,14.0,0.0,2.0,196560.0,3.4,57439.0,61194.0,1.1,16742.0,59529.0,1.1,16676.0,55467.0,1.0,14933.0,51482.0,1.0,13707.0,632,0.0,189,2.0,3.366625330118655e-05,0.0
158,88.0,0.0,17.0,68.0,0.0,14.0,196965.0,3.1,57031.0,1522.0,0.0,432.0,60989.0,1.1,16675.0,59341.0,1.1,16622.0,55291.0,1.0,14885.0,51324.0,1.0,13652.0,0,0.0,0,624.0,0.010503871029970203,186.0
159,86.0,0.0,17.0,66.0,0.0,13.0,4699.0,0.1,1398.0,8.0,0.0,5.0,163.0,0.0,46.0,153.0,0.0,42.0,148.0,0.0,37.0,142.0,0.0,44.0,590,0.0,184,612955.0,10.317949146114401,175237.0
160,0.0,0.0,0.0,2.0,0.0,1.0,68276.0,1.1,18524.0,1497.0,0.0,422.0,42.0,0.0,21.0,35.0,0.0,12.0,28.0,0.0,11.0,16.0,0.0,11.0,572219,10.2,165371,90.0,0.0015149813985533948,28.0
161,2.0,0.0,0.0,0.0,0.0,0.0,30633.0,0.5,8105.0,17.0,0.0,5.0,4621.0,0.1,1308.0,4451.0,0.1,1255.0,4918.0,0.1,1380.0,4806.0,0.1,1296.0,103,0.0,37,88.0,0.0014813151452522082,28.0
162,0.0,0.0,0.0,0.0,0.0,0.0,37643.0,0.6,10419.0,194303.0,3.4,56901.0,1134.0,0.0,333.0,1021.0,0.0,288.0,1160.0,0.0,321.0,1207.0,0.0,337.0,101,0.0,35,2.0,3.366625330118655e-05,0.0
163,23.0,0.0,7.0,26.0,0.0,6.0,105184.0,1.7,31527.0,4537.0,0.1,1392.0,3487.0,0.1,975.0,3430.0,0.1,967.0,3758.0,0.1,1059.0,3599.0,0.1,959.0,2,0.0,2,154541.0,2.6014082257093354,42285.0
164,22.0,0.0,6.0,26.0,0.0,6.0,18739.0,0.3,5565.0,67733.0,1.2,18552.0,389791.0,7.0,113570.0,386517.0,7.1,113254.0,373206.0,7.0,108004.0,335900.0,6.7,97873.0,144663,2.6,40291,85299.0,1.4358488701689558,23861.0
165,0.0,0.0,0.0,0.0,0.0,0.0,18533.0,0.3,5504.0,31228.0,0.5,8273.0,23408.0,0.4,6088.0,22233.0,0.4,5944.0,21419.0,0.4,5620.0,20585.0,0.4,5682.0,83295,1.5,23869,327.0,0.005504432414744001,103.0
166,1.0,0.0,1.0,0.0,0.0,0.0,199.0,0.0,60.0,36505.0,0.6,10279.0,195996.0,3.5,56849.0,194380.0,3.6,56644.0,202303.0,3.8,58156.0,223838.0,4.4,66611.0,307,0.0,109,13.0,0.0002188306464577126,3.0
167,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,103475.0,1.8,31504.0,1603.0,0.0,450.0,1647.0,0.0,492.0,1558.0,0.0,432.0,1493.0,0.0,407.0,20,0.0,5,3.0,5.049937995177982e-05,0.0
168,2.0,0.0,0.0,3.0,0.0,0.0,67.0,0.0,17.0,18483.0,0.3,5433.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,2,0.0,1,68899.0,1.1597855930992262,18318.0
169,482.0,0.0,92.0,505.0,0.0,64.0,54.0,0.0,13.0,18258.0,0.3,5369.0,1591.0,0.0,446.0,1634.0,0.0,490.0,1540.0,0.0,424.0,1474.0,0.0,404.0,61039,1.1,16307,68705.0,1.156519966529011,18260.0
170,288.0,0.0,60.0,296.0,0.0,34.0,48.0,0.0,12.0,212.0,0.0,64.0,12.0,0.0,6.0,22.0,0.0,6.0,14.0,0.0,2.0,13.0,0.0,3.0,60857,1.1,16256,172.0,0.0028952977839020433,47.0
171,13.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,1579.0,0.0,440.0,1612.0,0.0,484.0,1526.0,0.0,422.0,1461.0,0.0,401.0,157,0.0,37,22.0,0.00037032878631305206,11.0
172,13.0,0.0,2.0,10.0,0.0,1.0,3.0,0.0,1.0,75.0,0.0,20.0,12.0,0.0,4.0,10.0,0.0,2.0,13.0,0.0,5.0,15.0,0.0,3.0,25,0.0,14,4711.0,0.07930085965094491,1268.0
173,48.0,0.0,5.0,84.0,0.0,5.0,0.0,0.0,0.0,80.0,0.0,18.0,193671.0,3.5,56265.0,192087.0,3.5,56044.0,200108.0,3.8,57581.0,221814.0,4.4,66112.0,4811,0.1,1361,1268.0,0.02134440459295227,367.0
174,120.0,0.0,25.0,106.0,0.0,24.0,23.0,0.0,9.0,74.0,0.0,17.0,4495.0,0.1,1365.0,4446.0,0.1,1297.0,4487.0,0.1,1399.0,4994.0,0.1,1900.0,1295,0.0,356,3443.0,0.05795645505799264,901.0
175,88.0,0.0,63.0,33.0,0.0,11.0,23.0,0.0,9.0,4.0,0.0,0.0,66881.0,1.2,18264.0,66302.0,1.2,17982.0,69467.0,1.3,19022.0,66601.0,1.3,19074.0,3516,0.1,1005,429157.0,7.224054133988658,125231.0
176,25.0,0.0,5.0,26.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,30502.0,0.5,8280.0,30939.0,0.6,8151.0,31641.0,0.6,8736.0,31575.0,0.6,9156.0,399699,7.1,117349,24456.0,0.4116709453669092,6425.0
177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36379.0,0.7,9984.0,35363.0,0.7,9831.0,37826.0,0.7,10286.0,35026.0,0.7,9918.0,22943,0.4,6333,283971.0,4.780119808095623,82962.0
178,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,103260.0,1.9,31107.0,102360.0,1.9,31185.0,106411.0,2.0,31470.0,129682.0,2.6,39172.0,257285,4.6,76734,1871.0,0.03149477996326002,552.0
179,58.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,18960.0,0.3,5505.0,18905.0,0.3,5563.0,19666.0,0.4,5669.0,20464.0,0.4,5940.0,1710,0.0,458,12.0,0.0002019975198071193,2.0
180,3.0,0.0,2.0,3.0,0.0,1.0,487.0,0.0,81.0,0.0,0.0,0.0,18819.0,0.3,5458.0,18719.0,0.3,5496.0,19474.0,0.4,5613.0,20298.0,0.4,5893.0,3,0.0,2,1850.0,0.031141284303597562,547.0
181,28.0,0.0,5.0,30.0,0.0,8.0,284.0,0.0,47.0,0.0,0.0,0.0,135.0,0.0,47.0,169.0,0.0,64.0,181.0,0.0,55.0,162.0,0.0,46.0,1696,0.0,453,17.0,0.0002861631530600857,5.0
182,16.0,0.0,4.0,16.0,0.0,4.0,21.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,0.0,3.0,11.0,0.0,1.0,4.0,0.0,1.0,19,0.0,3,1833.0,0.030855121150537474,542.0
183,4.0,0.0,0.0,10.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,75.0,0.0,24.0,74.0,0.0,17.0,77.0,0.0,21.0,73.0,0.0,26.0,1677,0.0,450,9.0,0.0001514981398553395,3.0
184,6.0,0.0,1.0,3.0,0.0,1.0,93.0,0.0,18.0,111.0,0.0,24.0,68.0,0.0,20.0,65.0,0.0,20.0,73.0,0.0,22.0,64.0,0.0,17.0,11,0.0,3,281367.0,4.7362863462974785,82275.0
185,2.0,0.0,0.0,1.0,0.0,0.0,82.0,0.0,13.0,71.0,0.0,17.0,66.0,0.0,20.0,63.0,0.0,20.0,72.0,0.0,22.0,61.0,0.0,15.0,254942,4.5,76155,4917.0,0.08276848374096712,1513.0
186,1322144.0,21.7,335768.0,1348955.0,21.3,345378.0,28.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4808,0.1,1521,68185.0,1.1477667406707024,18658.0
187,7155.0,0.1,1970.0,7054.0,0.1,1912.0,23.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,62566,1.1,17660,36346.0,0.6118168212424632,9817.0
188,5311.0,0.1,1646.0,4705.0,0.1,1482.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32278,0.6,9285,31839.0,0.5359499194282392,8841.0
189,57519.0,0.9,20249.0,54138.0,0.9,19178.0,0.0,0.0,0.0,29.0,0.0,5.0,33.0,0.0,12.0,33.0,0.0,15.0,30.0,0.0,13.0,30.0,0.0,8.0,30288,0.5,8375,185029.0,3.114616591032623,55442.0
190,222.0,0.0,55.0,212.0,0.0,71.0,2.0,0.0,0.0,12.0,0.0,0.0,31.0,0.0,10.0,33.0,0.0,15.0,30.0,0.0,13.0,29.0,0.0,7.0,166065,3.0,50509,23156.0,0.3897878807211379,6634.0
191,128035.0,2.1,21694.0,137898.0,2.2,23357.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21436,0.4,6446,22675.0,0.3816911468022025,6507.0
192,2203.0,0.0,670.0,2248.0,0.0,635.0,24.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21106,0.4,6355,476.0,0.008012568285682399,126.0
193,1098.0,0.0,283.0,865.0,0.0,221.0,16.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,0.0,91,5.0,8.416563325296639e-05,1.0
194,364808.0,6.0,92380.0,364632.0,5.8,93685.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0,80.0,0.0013466501320474622,28.0
195,359288.0,5.9,90586.0,359181.0,5.7,91873.0,2.0,0.0,1.0,0.0,0.0,0.0,621.0,0.0,102.0,547.0,0.0,72.0,534.0,0.0,108.0,436.0,0.0,67.0,67,0.0,19,112.0,0.0018853101848664469,27.0
196,1147.0,0.0,380.0,1000.0,0.0,337.0,0.0,0.0,0.0,4.0,0.0,0.0,339.0,0.0,44.0,295.0,0.0,33.0,230.0,0.0,39.0,160.0,0.0,20.0,80,0.0,16,110.0,0.0018516439315652603,27.0
197,4373.0,0.1,1414.0,4451.0,0.1,1475.0,1290481.0,20.3,328490.0,4.0,0.0,0.0,272.0,0.0,38.0,253.0,0.0,28.0,178.0,0.0,25.0,106.0,0.0,17.0,78,0.0,15,0.0,0.0,0.0
198,6938.0,0.1,1909.0,6830.0,0.1,1872.0,7075.0,0.1,1900.0,0.0,0.0,0.0,31.0,0.0,6.0,16.0,0.0,3.0,34.0,0.0,9.0,32.0,0.0,3.0,2,0.0,1,2.0,3.366625330118655e-05,0.0
199,3569.0,0.1,1002.0,3629.0,0.1,987.0,4560.0,0.1,1483.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,11.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
200,3369.0,0.1,907.0,3201.0,0.1,885.0,50730.0,0.8,18190.0,0.0,0.0,0.0,31.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,5.0,8.0,0.0,0.0,0,0.0,0,25.0,0.00042082816626483186,3.0
201,5212.0,0.1,1623.0,4622.0,0.1,1467.0,208.0,0.0,48.0,502.0,0.0,58.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27,0.0,11,25.0,0.00042082816626483186,3.0
202,4547.0,0.1,1442.0,4060.0,0.1,1298.0,126442.0,2.0,21043.0,224.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,11,0.0,0.0,0.0
203,665.0,0.0,181.0,562.0,0.0,169.0,2227.0,0.0,701.0,209.0,0.0,28.0,238.0,0.0,47.0,218.0,0.0,33.0,255.0,0.0,51.0,227.0,0.0,36.0,0,0.0,0,0.0,0.0,0.0
204,51935.0,0.9,18489.0,49106.0,0.8,17527.0,767.0,0.0,163.0,9.0,0.0,2.0,230.0,0.0,47.0,203.0,0.0,30.0,246.0,0.0,49.0,215.0,0.0,34.0,0,0.0,0,0.0,0.0,0.0
205,50328.0,0.8,17974.0,47596.0,0.8,17022.0,351218.0,5.5,90672.0,3.0,0.0,2.0,8.0,0.0,0.0,15.0,0.0,3.0,9.0,0.0,2.0,12.0,0.0,2.0,0,0.0,0,6.0,0.00010099875990355964,0.0
206,1607.0,0.0,515.0,1510.0,0.0,505.0,346072.0,5.4,89015.0,3.0,0.0,2.0,6.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2,0.0,0,590.0,0.009931544723850032,105.0
207,100.0,0.0,22.0,104.0,0.0,39.0,1029.0,0.0,322.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,524,0.0,94,224.0,0.0037706203697328937,53.0
208,38617.0,0.6,8049.0,41574.0,0.7,8767.0,4117.0,0.1,1335.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,199,0.0,27,155.0,0.0026091346308419576,26.0
209,1853.0,0.0,591.0,1928.0,0.0,559.0,6880.0,0.1,1855.0,151.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,17,49.0,0.0008248232058790704,16.0
210,887.0,0.0,231.0,704.0,0.0,179.0,3612.0,0.1,958.0,145.0,0.0,17.0,19.0,0.0,7.0,14.0,0.0,2.0,28.0,0.0,15.0,10.0,0.0,2.0,43,0.0,9,3.0,5.049937995177982e-05,0.0
211,3000.0,0.0,774.0,2869.0,0.0,740.0,3268.0,0.1,897.0,6.0,0.0,4.0,14.0,0.0,6.0,14.0,0.0,2.0,27.0,0.0,15.0,5.0,0.0,1.0,3,0.0,0,7.0,0.00011783188655415293,1.0
