Tabelle: 12711-0002
Total migration across the borders of the Länder: Germany,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
years, nationality, sex, age years;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Migration statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Germans;;;;;;;;;;;;;;;;;;Foreigners;;;;;;;;;;;;;;;;;;Total;;;;;;;;;;;;;;;;;
;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;
;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
;81 years;600;e;648;e;-48;e;1304;e;1352;e;-48;e;1904;e;2000;e;-96;e;64;e;161;e;-97;e;133;e;232;e;-99;e;197;e;393;e;-196;e;664;e;809;e;-145;e;1437;e;1584;e;-147;e;2101;e;2393;e;-292;e
;82 years;576;e;610;e;-34;e;1379;e;1414;e;-35;e;1955;e;2024;e;-69;e;60;e;143;e;-83;e;140;e;209;e;-69;e;200;e;352;e;-152;e;636;e;753;e;-117;e;1519;e;1623;e;-104;e;2155;e;2376;e;-221;e
;83 years;492;e;516;e;-24;e;1462;e;1502;e;-40;e;1954;e;2018;e;-64;e;47;e;117;e;-70;e;98;e;183;e;-85;e;145;e;300;e;-155;e;539;e;633;e;-94;e;1560;e;1685;e;-125;e;2099;e;2318;e;-219;e
;84 years;414;e;434;e;-20;e;1436;e;1473;e;-37;e;1850;e;1907;e;-57;e;49;e;119;e;-70;e;102;e;162;e;-60;e;151;e;281;e;-130;e;463;e;553;e;-90;e;1538;e;1635;e;-97;e;2001;e;2188;e;-187;e
;85 years;438;e;454;e;-16;e;1326;e;1368;e;-42;e;1764;e;1822;e;-58;e;30;e;94;e;-64;e;92;e;157;e;-65;e;122;e;251;e;-129;e;468;e;548;e;-80;e;1418;e;1525;e;-107;e;1886;e;2073;e;-187;e
;86 years;425;e;436;e;-11;e;1339;e;1381;e;-42;e;1764;e;1817;e;-53;e;33;e;61;e;-28;e;79;e;151;e;-72;e;112;e;212;e;-100;e;458;e;497;e;-39;e;1418;e;1532;e;-114;e;1876;e;2029;e;-153;e
;87 years;334;e;347;e;-13;e;1416;e;1438;e;-22;e;1750;e;1785;e;-35;e;25;e;53;e;-28;e;50;e;87;e;-37;e;75;e;140;e;-65;e;359;e;400;e;-41;e;1466;e;1525;e;-59;e;1825;e;1925;e;-100;e
;88 years;376;e;391;e;-15;e;1284;e;1317;e;-33;e;1660;e;1708;e;-48;e;19;e;54;e;-35;e;43;e;92;e;-49;e;62;e;146;e;-84;e;395;e;445;e;-50;e;1327;e;1409;e;-82;e;1722;e;1854;e;-132;e
;89 years;212;e;224;e;-12;e;903;e;926;e;-23;e;1115;e;1150;e;-35;e;19;e;35;e;-16;e;35;e;73;e;-38;e;54;e;108;e;-54;e;231;e;259;e;-28;e;938;e;999;e;-61;e;1169;e;1258;e;-89;e
;90 years;134;e;141;e;-7;e;506;e;524;e;-18;e;640;e;665;e;-25;e;7;e;34;e;-27;e;24;e;66;e;-42;e;31;e;100;e;-69;e;141;e;175;e;-34;e;530;e;590;e;-60;e;671;e;765;e;-94;e
;91 years;96;e;105;e;-9;e;364;e;377;e;-13;e;460;e;482;e;-22;e;5;e;18;e;-13;e;20;e;37;e;-17;e;25;e;55;e;-30;e;101;e;123;e;-22;e;384;e;414;e;-30;e;485;e;537;e;-52;e
;92 years;100;e;103;e;-3;e;399;e;418;e;-19;e;499;e;521;e;-22;e;3;e;18;e;-15;e;15;e;35;e;-20;e;18;e;53;e;-35;e;103;e;121;e;-18;e;414;e;453;e;-39;e;517;e;574;e;-57;e
;93 years;104;e;102;e;2;e;356;e;373;e;-17;e;460;e;475;e;-15;e;6;e;18;e;-12;e;15;e;43;e;-28;e;21;e;61;e;-40;e;110;e;120;e;-10;e;371;e;416;e;-45;e;481;e;536;e;-55;e
;94 years;103;e;103;e;0;e;367;e;379;e;-12;e;470;e;482;e;-12;e;4;e;17;e;-13;e;11;e;31;e;-20;e;15;e;48;e;-33;e;107;e;120;e;-13;e;378;e;410;e;-32;e;485;e;530;e;-45;e
;95 years and over;200;e;208;e;-8;e;813;e;848;e;-35;e;1013;e;1056;e;-43;e;13;e;51;e;-38;e;24;e;108;e;-84;e;37;e;159;e;-122;e;213;e;259;e;-46;e;837;e;956;e;-119;e;1050;e;1215;e;-165;e
;Total;541586;e;575834;e;-34248;e;540201;e;572368;e;-32167;e;1081787;e;1148202;e;-66415;e;416403;e;425729;e;-9326;e;287840;e;267823;e;20017;e;704243;e;693552;e;10691;e;957989;e;1001563;e;-43574;e;828041;e;840191;e;-12150;e;1786030;e;1841754;e;-55724;e
2009;under 1 year;4081;e;3228;e;853;e;3805;e;2988;e;817;e;7886;e;6216;e;1670;e;1323;e;555;e;768;e;1301;e;536;e;765;e;2624;e;1091;e;1533;e;5404;e;3783;e;1621;e;5106;e;3524;e;1582;e;10510;e;7307;e;3203;e
;1 year;8005;e;7613;e;392;e;7638;e;7286;e;352;e;15643;e;14899;e;744;e;2809;e;1625;e;1184;e;2488;e;1424;e;1064;e;5297;e;3049;e;2248;e;10814;e;9238;e;1576;e;10126;e;8710;e;1416;e;20940;e;17948;e;2992;e
;2 years;6802;e;6975;e;-173;e;6465;e;6603;e;-138;e;13267;e;13578;e;-311;e;2367;e;1520;e;847;e;2259;e;1504;e;755;e;4626;e;3024;e;1602;e;9169;e;8495;e;674;e;8724;e;8107;e;617;e;17893;e;16602;e;1291;e
;3 years;6150;e;6460;e;-310;e;5846;e;6104;e;-258;e;11996;e;12564;e;-568;e;2304;e;1535;e;769;e;2101;e;1434;e;667;e;4405;e;2969;e;1436;e;8454;e;7995;e;459;e;7947;e;7538;e;409;e;16401;e;15533;e;868;e
;4 years;5261;e;5633;e;-372;e;4843;e;5236;e;-393;e;10104;e;10869;e;-765;e;2089;e;1437;e;652;e;1956;e;1368;e;588;e;4045;e;2805;e;1240;e;7350;e;7070;e;280;e;6799;e;6604;e;195;e;14149;e;13674;e;475;e
;5 years;4714;e;5181;e;-467;e;4601;e;5068;e;-467;e;9315;e;10249;e;-934;e;2016;e;1535;e;481;e;1885;e;1403;e;482;e;3901;e;2938;e;963;e;6730;e;6716;e;14;e;6486;e;6471;e;15;e;13216;e;13187;e;29;e
;6 years;4573;e;5310;e;-737;e;4265;e;5032;e;-767;e;8838;e;10342;e;-1504;e;1876;e;1510;e;366;e;1785;e;1513;e;272;e;3661;e;3023;e;638;e;6449;e;6820;e;-371;e;6050;e;6545;e;-495;e;12499;e;13365;e;-866;e
;7 years;3898;e;4382;e;-484;e;3446;e;3867;e;-421;e;7344;e;8249;e;-905;e;1676;e;1267;e;409;e;1579;e;1164;e;415;e;3255;e;2431;e;824;e;5574;e;5649;e;-75;e;5025;e;5031;e;-6;e;10599;e;10680;e;-81;e
;8 years;3618;e;3819;e;-201;e;3385;e;3609;e;-224;e;7003;e;7428;e;-425;e;1650;e;1229;e;421;e;1557;e;1085;e;472;e;3207;e;2314;e;893;e;5268;e;5048;e;220;e;4942;e;4694;e;248;e;10210;e;9742;e;468;e
;9 years;3537;e;3702;e;-165;e;3250;e;3568;e;-318;e;6787;e;7270;e;-483;e;1779;e;1134;e;645;e;1547;e;1096;e;451;e;3326;e;2230;e;1096;e;5316;e;4836;e;480;e;4797;e;4664;e;133;e;10113;e;9500;e;613;e
;10 years;3410;e;3657;e;-247;e;3412;e;3565;e;-153;e;6822;e;7222;e;-400;e;1712;e;1236;e;476;e;1617;e;1205;e;412;e;3329;e;2441;e;888;e;5122;e;4893;e;229;e;5029;e;4770;e;259;e;10151;e;9663;e;488;e
;11 years;3243;e;3386;e;-143;e;3062;e;3221;e;-159;e;6305;e;6607;e;-302;e;1691;e;1302;e;389;e;1573;e;1219;e;354;e;3264;e;2521;e;743;e;4934;e;4688;e;246;e;4635;e;4440;e;195;e;9569;e;9128;e;441;e
;12 years;3010;e;3248;e;-238;e;2792;e;2959;e;-167;e;5802;e;6207;e;-405;e;1548;e;1307;e;241;e;1536;e;1171;e;365;e;3084;e;2478;e;606;e;4558;e;4555;e;3;e;4328;e;4130;e;198;e;8886;e;8685;e;201;e
;13 years;2853;e;2979;e;-126;e;2738;e;2864;e;-126;e;5591;e;5843;e;-252;e;1641;e;1234;e;407;e;1527;e;1142;e;385;e;3168;e;2376;e;792;e;4494;e;4213;e;281;e;4265;e;4006;e;259;e;8759;e;8219;e;540;e
;14 years;2775;e;2931;e;-156;e;2534;e;2639;e;-105;e;5309;e;5570;e;-261;e;1688;e;1182;e;506;e;1407;e;1077;e;330;e;3095;e;2259;e;836;e;4463;e;4113;e;350;e;3941;e;3716;e;225;e;8404;e;7829;e;575;e
;15 years;2519;e;2630;e;-111;e;2490;e;2600;e;-110;e;5009;e;5230;e;-221;e;1824;e;1200;e;624;e;1652;e;1133;e;519;e;3476;e;2333;e;1143;e;4343;e;3830;e;513;e;4142;e;3733;e;409;e;8485;e;7563;e;922;e
;16 years;2927;e;3052;e;-125;e;3167;e;3153;e;14;e;6094;e;6205;e;-111;e;2648;e;1507;e;1141;e;2354;e;1472;e;882;e;5002;e;2979;e;2023;e;5575;e;4559;e;1016;e;5521;e;4625;e;896;e;11096;e;9184;e;1912;e
;17 years;3536;e;3837;e;-301;e;3766;e;3760;e;6;e;7302;e;7597;e;-295;e;2953;e;1773;e;1180;e;2655;e;1890;e;765;e;5608;e;3663;e;1945;e;6489;e;5610;e;879;e;6421;e;5650;e;771;e;12910;e;11260;e;1650;e
;18 years;5547;e;5424;e;123;e;7264;e;7082;e;182;e;12811;e;12506;e;305;e;4770;e;2956;e;1814;e;4707;e;3078;e;1629;e;9477;e;6034;e;3443;e;10317;e;8380;e;1937;e;11971;e;10160;e;1811;e;22288;e;18540;e;3748;e
;19 years;10139;e;9832;e;307;e;16941;e;16923;e;18;e;27080;e;26755;e;325;e;8329;e;5175;e;3154;e;8696;e;5049;e;3647;e;17025;e;10224;e;6801;e;18468;e;15007;e;3461;e;25637;e;21972;e;3665;e;44105;e;36979;e;7126;e
;20 years;16810;e;16716;e;94;e;24240;e;24386;e;-146;e;41050;e;41102;e;-52;e;11410;e;7531;e;3879;e;12028;e;7021;e;5007;e;23438;e;14552;e;8886;e;28220;e;24247;e;3973;e;36268;e;31407;e;4861;e;64488;e;55654;e;8834;e
;21 years;20924;e;20988;e;-64;e;25081;e;25391;e;-310;e;46005;e;46379;e;-374;e;14224;e;10270;e;3954;e;15210;e;10467;e;4743;e;29434;e;20737;e;8697;e;35148;e;31258;e;3890;e;40291;e;35858;e;4433;e;75439;e;67116;e;8323;e
;22 years;19482;e;19615;e;-133;e;23279;e;23793;e;-514;e;42761;e;43408;e;-647;e;15543;e;11668;e;3875;e;15752;e;11701;e;4051;e;31295;e;23369;e;7926;e;35025;e;31283;e;3742;e;39031;e;35494;e;3537;e;74056;e;66777;e;7279;e
;23 years;19640;e;19892;e;-252;e;23610;e;24210;e;-600;e;43250;e;44102;e;-852;e;16454;e;12734;e;3720;e;15469;e;12146;e;3323;e;31923;e;24880;e;7043;e;36094;e;32626;e;3468;e;39079;e;36356;e;2723;e;75173;e;68982;e;6191;e
;24 years;19684;e;19965;e;-281;e;22833;e;23496;e;-663;e;42517;e;43461;e;-944;e;16585;e;13622;e;2963;e;14395;e;11671;e;2724;e;30980;e;25293;e;5687;e;36269;e;33587;e;2682;e;37228;e;35167;e;2061;e;73497;e;68754;e;4743;e
;25 years;20603;e;21104;e;-501;e;23224;e;24122;e;-898;e;43827;e;45226;e;-1399;e;16326;e;13830;e;2496;e;13200;e;11261;e;1939;e;29526;e;25091;e;4435;e;36929;e;34934;e;1995;e;36424;e;35383;e;1041;e;73353;e;70317;e;3036;e
;26 years;21380;e;22053;e;-673;e;23039;e;24286;e;-1247;e;44419;e;46339;e;-1920;e;15911;e;14379;e;1532;e;12011;e;10681;e;1330;e;27922;e;25060;e;2862;e;37291;e;36432;e;859;e;35050;e;34967;e;83;e;72341;e;71399;e;942;e
;27 years;20898;e;21599;e;-701;e;21492;e;22739;e;-1247;e;42390;e;44338;e;-1948;e;16080;e;14902;e;1178;e;11198;e;10340;e;858;e;27278;e;25242;e;2036;e;36978;e;36501;e;477;e;32690;e;33079;e;-389;e;69668;e;69580;e;88;e
;28 years;19362;e;20169;e;-807;e;18697;e;19842;e;-1145;e;38059;e;40011;e;-1952;e;15351;e;14816;e;535;e;10207;e;9381;e;826;e;25558;e;24197;e;1361;e;34713;e;34985;e;-272;e;28904;e;29223;e;-319;e;63617;e;64208;e;-591;e
;29 years;17833;e;18656;e;-823;e;16709;e;17830;e;-1121;e;34542;e;36486;e;-1944;e;15421;e;15150;e;271;e;9553;e;9012;e;541;e;24974;e;24162;e;812;e;33254;e;33806;e;-552;e;26262;e;26842;e;-580;e;59516;e;60648;e;-1132;e
;30 years;16174;e;16923;e;-749;e;13981;e;15132;e;-1151;e;30155;e;32055;e;-1900;e;14372;e;14472;e;-100;e;8903;e;8554;e;349;e;23275;e;23026;e;249;e;30546;e;31395;e;-849;e;22884;e;23686;e;-802;e;53430;e;55081;e;-1651;e
;31 years;14458;e;15098;e;-640;e;12274;e;13095;e;-821;e;26732;e;28193;e;-1461;e;13737;e;13961;e;-224;e;8095;e;7992;e;103;e;21832;e;21953;e;-121;e;28195;e;29059;e;-864;e;20369;e;21087;e;-718;e;48564;e;50146;e;-1582;e
;32 years;12920;e;13460;e;-540;e;10639;e;11360;e;-721;e;23559;e;24820;e;-1261;e;13278;e;13679;e;-401;e;7553;e;7347;e;206;e;20831;e;21026;e;-195;e;26198;e;27139;e;-941;e;18192;e;18707;e;-515;e;44390;e;45846;e;-1456;e
;33 years;11486;e;12056;e;-570;e;9278;e;9912;e;-634;e;20764;e;21968;e;-1204;e;12737;e;13262;e;-525;e;6785;e;6790;e;-5;e;19522;e;20052;e;-530;e;24223;e;25318;e;-1095;e;16063;e;16702;e;-639;e;40286;e;42020;e;-1734;e
;34 years;9984;e;10535;e;-551;e;7812;e;8385;e;-573;e;17796;e;18920;e;-1124;e;12126;e;12848;e;-722;e;6440;e;6357;e;83;e;18566;e;19205;e;-639;e;22110;e;23383;e;-1273;e;14252;e;14742;e;-490;e;36362;e;38125;e;-1763;e
;35 years;8933;e;9404;e;-471;e;7057;e;7523;e;-466;e;15990;e;16927;e;-937;e;11540;e;12469;e;-929;e;5908;e;6006;e;-98;e;17448;e;18475;e;-1027;e;20473;e;21873;e;-1400;e;12965;e;13529;e;-564;e;33438;e;35402;e;-1964;e
;36 years;8185;e;8663;e;-478;e;6339;e;6826;e;-487;e;14524;e;15489;e;-965;e;10729;e;11474;e;-745;e;5507;e;5513;e;-6;e;16236;e;16987;e;-751;e;18914;e;20137;e;-1223;e;11846;e;12339;e;-493;e;30760;e;32476;e;-1716;e
;37 years;8254;e;8789;e;-535;e;6121;e;6557;e;-436;e;14375;e;15346;e;-971;e;10278;e;11125;e;-847;e;5260;e;5311;e;-51;e;15538;e;16436;e;-898;e;18532;e;19914;e;-1382;e;11381;e;11868;e;-487;e;29913;e;31782;e;-1869;e
;38 years;8518;e;9018;e;-500;e;6142;e;6598;e;-456;e;14660;e;15616;e;-956;e;9692;e;10652;e;-960;e;4715;e;5021;e;-306;e;14407;e;15673;e;-1266;e;18210;e;19670;e;-1460;e;10857;e;11619;e;-762;e;29067;e;31289;e;-2222;e
;39 years;8115;e;8606;e;-491;e;5826;e;6249;e;-423;e;13941;e;14855;e;-914;e;9491;e;10562;e;-1071;e;4567;e;4712;e;-145;e;14058;e;15274;e;-1216;e;17606;e;19168;e;-1562;e;10393;e;10961;e;-568;e;27999;e;30129;e;-2130;e
;40 years;8109;e;8508;e;-399;e;5777;e;6171;e;-394;e;13886;e;14679;e;-793;e;8794;e;9745;e;-951;e;4407;e;4521;e;-114;e;13201;e;14266;e;-1065;e;16903;e;18253;e;-1350;e;10184;e;10692;e;-508;e;27087;e;28945;e;-1858;e
;41 years;8100;e;8432;e;-332;e;5976;e;6309;e;-333;e;14076;e;14741;e;-665;e;8586;e;9486;e;-900;e;4219;e;4278;e;-59;e;12805;e;13764;e;-959;e;16686;e;17918;e;-1232;e;10195;e;10587;e;-392;e;26881;e;28505;e;-1624;e
;42 years;7895;e;8209;e;-314;e;5737;e;6144;e;-407;e;13632;e;14353;e;-721;e;8004;e;9102;e;-1098;e;3754;e;4021;e;-267;e;11758;e;13123;e;-1365;e;15899;e;17311;e;-1412;e;9491;e;10165;e;-674;e;25390;e;27476;e;-2086;e
;43 years;7520;e;7864;e;-344;e;5551;e;5940;e;-389;e;13071;e;13804;e;-733;e;7016;e;8160;e;-1144;e;3308;e;3543;e;-235;e;10324;e;11703;e;-1379;e;14536;e;16024;e;-1488;e;8859;e;9483;e;-624;e;23395;e;25507;e;-2112;e
;44 years;7051;e;7327;e;-276;e;5460;e;5727;e;-267;e;12511;e;13054;e;-543;e;6892;e;8042;e;-1150;e;3291;e;3491;e;-200;e;10183;e;11533;e;-1350;e;13943;e;15369;e;-1426;e;8751;e;9218;e;-467;e;22694;e;24587;e;-1893;e
;45 years;6821;e;7180;e;-359;e;5158;e;5496;e;-338;e;11979;e;12676;e;-697;e;6564;e;7564;e;-1000;e;3130;e;3333;e;-203;e;9694;e;10897;e;-1203;e;13385;e;14744;e;-1359;e;8288;e;8829;e;-541;e;21673;e;23573;e;-1900;e
;46 years;6335;e;6686;e;-351;e;4992;e;5268;e;-276;e;11327;e;11954;e;-627;e;6297;e;7482;e;-1185;e;3023;e;3124;e;-101;e;9320;e;10606;e;-1286;e;12632;e;14168;e;-1536;e;8015;e;8392;e;-377;e;20647;e;22560;e;-1913;e
;47 years;6099;e;6368;e;-269;e;4773;e;5031;e;-258;e;10872;e;11399;e;-527;e;5919;e;7235;e;-1316;e;2929;e;3094;e;-165;e;8848;e;10329;e;-1481;e;12018;e;13603;e;-1585;e;7702;e;8125;e;-423;e;19720;e;21728;e;-2008;e
;48 years;5687;e;5942;e;-255;e;4491;e;4668;e;-177;e;10178;e;10610;e;-432;e;5538;e;6705;e;-1167;e;2723;e;2832;e;-109;e;8261;e;9537;e;-1276;e;11225;e;12647;e;-1422;e;7214;e;7500;e;-286;e;18439;e;20147;e;-1708;e
;49 years;5090;e;5314;e;-224;e;4190;e;4389;e;-199;e;9280;e;9703;e;-423;e;5503;e;6636;e;-1133;e;2616;e;2895;e;-279;e;8119;e;9531;e;-1412;e;10593;e;11950;e;-1357;e;6806;e;7284;e;-478;e;17399;e;19234;e;-1835;e
;50 years;4765;e;4890;e;-125;e;3826;e;3986;e;-160;e;8591;e;8876;e;-285;e;4920;e;6033;e;-1113;e;2601;e;2667;e;-66;e;7521;e;8700;e;-1179;e;9685;e;10923;e;-1238;e;6427;e;6653;e;-226;e;16112;e;17576;e;-1464;e
;51 years;4228;e;4402;e;-174;e;3432;e;3563;e;-131;e;7660;e;7965;e;-305;e;4603;e;5565;e;-962;e;2391;e;2515;e;-124;e;6994;e;8080;e;-1086;e;8831;e;9967;e;-1136;e;5823;e;6078;e;-255;e;14654;e;16045;e;-1391;e
;52 years;3886;e;3972;e;-86;e;3195;e;3329;e;-134;e;7081;e;7301;e;-220;e;4302;e;5237;e;-935;e;2296;e;2467;e;-171;e;6598;e;7704;e;-1106;e;8188;e;9209;e;-1021;e;5491;e;5796;e;-305;e;13679;e;15005;e;-1326;e
;53 years;3569;e;3690;e;-121;e;2983;e;3114;e;-131;e;6552;e;6804;e;-252;e;3845;e;4878;e;-1033;e;2294;e;2313;e;-19;e;6139;e;7191;e;-1052;e;7414;e;8568;e;-1154;e;5277;e;5427;e;-150;e;12691;e;13995;e;-1304;e
;54 years;3302;e;3406;e;-104;e;2841;e;2966;e;-125;e;6143;e;6372;e;-229;e;3543;e;4406;e;-863;e;2004;e;2125;e;-121;e;5547;e;6531;e;-984;e;6845;e;7812;e;-967;e;4845;e;5091;e;-246;e;11690;e;12903;e;-1213;e
;55 years;3149;e;3256;e;-107;e;2638;e;2718;e;-80;e;5787;e;5974;e;-187;e;3099;e;3945;e;-846;e;1815;e;2114;e;-299;e;4914;e;6059;e;-1145;e;6248;e;7201;e;-953;e;4453;e;4832;e;-379;e;10701;e;12033;e;-1332;e
;56 years;3004;e;3091;e;-87;e;2515;e;2579;e;-64;e;5519;e;5670;e;-151;e;2665;e;3454;e;-789;e;1632;e;1916;e;-284;e;4297;e;5370;e;-1073;e;5669;e;6545;e;-876;e;4147;e;4495;e;-348;e;9816;e;11040;e;-1224;e
;57 years;2751;e;2825;e;-74;e;2318;e;2355;e;-37;e;5069;e;5180;e;-111;e;2247;e;2997;e;-750;e;1464;e;1814;e;-350;e;3711;e;4811;e;-1100;e;4998;e;5822;e;-824;e;3782;e;4169;e;-387;e;8780;e;9991;e;-1211;e
;58 years;2698;e;2721;e;-23;e;2435;e;2468;e;-33;e;5133;e;5189;e;-56;e;1825;e;2631;e;-806;e;1320;e;1709;e;-389;e;3145;e;4340;e;-1195;e;4523;e;5352;e;-829;e;3755;e;4177;e;-422;e;8278;e;9529;e;-1251;e
;59 years;2539;e;2572;e;-33;e;2366;e;2379;e;-13;e;4905;e;4951;e;-46;e;1547;e;2351;e;-804;e;1252;e;1674;e;-422;e;2799;e;4025;e;-1226;e;4086;e;4923;e;-837;e;3618;e;4053;e;-435;e;7704;e;8976;e;-1272;e
;60 years;2658;e;2795;e;-137;e;2488;e;2600;e;-112;e;5146;e;5395;e;-249;e;1330;e;2212;e;-882;e;1225;e;1828;e;-603;e;2555;e;4040;e;-1485;e;3988;e;5007;e;-1019;e;3713;e;4428;e;-715;e;7701;e;9435;e;-1734;e
;61 years;2463;e;2577;e;-114;e;2288;e;2367;e;-79;e;4751;e;4944;e;-193;e;1130;e;2003;e;-873;e;1087;e;1660;e;-573;e;2217;e;3663;e;-1446;e;3593;e;4580;e;-987;e;3375;e;4027;e;-652;e;6968;e;8607;e;-1639;e
;62 years;2178;e;2299;e;-121;e;2044;e;2115;e;-71;e;4222;e;4414;e;-192;e;1049;e;1902;e;-853;e;934;e;1501;e;-567;e;1983;e;3403;e;-1420;e;3227;e;4201;e;-974;e;2978;e;3616;e;-638;e;6205;e;7817;e;-1612;e
;63 years;2043;e;2130;e;-87;e;1808;e;1812;e;-4;e;3851;e;3942;e;-91;e;857;e;1758;e;-901;e;777;e;1269;e;-492;e;1634;e;3027;e;-1393;e;2900;e;3888;e;-988;e;2585;e;3081;e;-496;e;5485;e;6969;e;-1484;e
;64 years;1806;e;1917;e;-111;e;1575;e;1616;e;-41;e;3381;e;3533;e;-152;e;691;e;1500;e;-809;e;692;e;1151;e;-459;e;1383;e;2651;e;-1268;e;2497;e;3417;e;-920;e;2267;e;2767;e;-500;e;4764;e;6184;e;-1420;e
;65 years;2614;e;2698;e;-84;e;2139;e;2188;e;-49;e;4753;e;4886;e;-133;e;731;e;1771;e;-1040;e;669;e;1131;e;-462;e;1400;e;2902;e;-1502;e;3345;e;4469;e;-1124;e;2808;e;3319;e;-511;e;6153;e;7788;e;-1635;e
;66 years;2208;e;2369;e;-161;e;1883;e;1963;e;-80;e;4091;e;4332;e;-241;e;684;e;1537;e;-853;e;589;e;1120;e;-531;e;1273;e;2657;e;-1384;e;2892;e;3906;e;-1014;e;2472;e;3083;e;-611;e;5364;e;6989;e;-1625;e
;67 years;1904;e;1992;e;-88;e;1673;e;1722;e;-49;e;3577;e;3714;e;-137;e;557;e;1393;e;-836;e;555;e;1011;e;-456;e;1112;e;2404;e;-1292;e;2461;e;3385;e;-924;e;2228;e;2733;e;-505;e;4689;e;6118;e;-1429;e
;68 years;1967;e;2077;e;-110;e;1897;e;1941;e;-44;e;3864;e;4018;e;-154;e;523;e;1278;e;-755;e;443;e;891;e;-448;e;966;e;2169;e;-1203;e;2490;e;3355;e;-865;e;2340;e;2832;e;-492;e;4830;e;6187;e;-1357;e
;69 years;1910;e;2002;e;-92;e;1756;e;1834;e;-78;e;3666;e;3836;e;-170;e;481;e;1162;e;-681;e;501;e;939;e;-438;e;982;e;2101;e;-1119;e;2391;e;3164;e;-773;e;2257;e;2773;e;-516;e;4648;e;5937;e;-1289;e
;70 years;1653;e;1726;e;-73;e;1684;e;1773;e;-89;e;3337;e;3499;e;-162;e;447;e;1208;e;-761;e;467;e;856;e;-389;e;914;e;2064;e;-1150;e;2100;e;2934;e;-834;e;2151;e;2629;e;-478;e;4251;e;5563;e;-1312;e
;71 years;1396;e;1460;e;-64;e;1533;e;1585;e;-52;e;2929;e;3045;e;-116;e;390;e;1062;e;-672;e;401;e;790;e;-389;e;791;e;1852;e;-1061;e;1786;e;2522;e;-736;e;1934;e;2375;e;-441;e;3720;e;4897;e;-1177;e
;72 years;1244;e;1298;e;-54;e;1403;e;1456;e;-53;e;2647;e;2754;e;-107;e;354;e;924;e;-570;e;362;e;738;e;-376;e;716;e;1662;e;-946;e;1598;e;2222;e;-624;e;1765;e;2194;e;-429;e;3363;e;4416;e;-1053;e
;73 years;1139;e;1166;e;-27;e;1365;e;1374;e;-9;e;2504;e;2540;e;-36;e;295;e;830;e;-535;e;317;e;628;e;-311;e;612;e;1458;e;-846;e;1434;e;1996;e;-562;e;1682;e;2002;e;-320;e;3116;e;3998;e;-882;e
;74 years;997;e;1049;e;-52;e;1281;e;1348;e;-67;e;2278;e;2397;e;-119;e;236;e;718;e;-482;e;293;e;591;e;-298;e;529;e;1309;e;-780;e;1233;e;1767;e;-534;e;1574;e;1939;e;-365;e;2807;e;3706;e;-899;e
;75 years;918;e;941;e;-23;e;1197;e;1247;e;-50;e;2115;e;2188;e;-73;e;196;e;657;e;-461;e;251;e;532;e;-281;e;447;e;1189;e;-742;e;1114;e;1598;e;-484;e;1448;e;1779;e;-331;e;2562;e;3377;e;-815;e
;76 years;681;e;720;e;-39;e;966;e;1000;e;-34;e;1647;e;1720;e;-73;e;180;e;614;e;-434;e;235;e;463;e;-228;e;415;e;1077;e;-662;e;861;e;1334;e;-473;e;1201;e;1463;e;-262;e;2062;e;2797;e;-735;e
;77 years;635;e;671;e;-36;e;1061;e;1119;e;-58;e;1696;e;1790;e;-94;e;162;e;504;e;-342;e;228;e;445;e;-217;e;390;e;949;e;-559;e;797;e;1175;e;-378;e;1289;e;1564;e;-275;e;2086;e;2739;e;-653;e
;78 years;630;e;661;e;-31;e;1087;e;1125;e;-38;e;1717;e;1786;e;-69;e;129;e;442;e;-313;e;178;e;368;e;-190;e;307;e;810;e;-503;e;759;e;1103;e;-344;e;1265;e;1493;e;-228;e;2024;e;2596;e;-572;e
;79 years;613;e;644;e;-31;e;1211;e;1248;e;-37;e;1824;e;1892;e;-68;e;114;e;387;e;-273;e;209;e;405;e;-196;e;323;e;792;e;-469;e;727;e;1031;e;-304;e;1420;e;1653;e;-233;e;2147;e;2684;e;-537;e
;80 years;660;e;686;e;-26;e;1257;e;1301;e;-44;e;1917;e;1987;e;-70;e;114;e;354;e;-240;e;167;e;324;e;-157;e;281;e;678;e;-397;e;774;e;1040;e;-266;e;1424;e;1625;e;-201;e;2198;e;2665;e;-467;e
